metric,ebno_db,rank,receiver,value
bler,2.0,6,baseline_ls_lmmse,0.0221354166666666
bler,2.0,7,paper_cfgres_ls_lmmse,0.191796875
bler,2.0,8,baseline_ls_2dlmmse_lmmse,0.683203125
bler,4.0,1,upair5g_lmmse,0.0
bler,4.0,2,perfect_csi_lmmse,0.0
bler,4.0,3,baseline_ddcpe_ls_lmmse,0.0053385416666666
bler,4.0,4,paper_cfgres_phaseaware_ls_lmmse,0.0096354166666666
bler,4.0,5,baseline_ls_lmmse,0.010546875
bler,4.0,6,baseline_ls_timeavg_lmmse,0.010546875
bler,4.0,7,paper_cfgres_ls_lmmse,0.1751302083333333
bler,4.0,8,baseline_ls_2dlmmse_lmmse,0.54921875
bler,6.0,1,upair5g_lmmse,0.0
bler,6.0,2,perfect_csi_lmmse,0.0
bler,6.0,3,baseline_ddcpe_ls_lmmse,0.006640625
bler,6.0,4,paper_cfgres_phaseaware_ls_lmmse,0.0067708333333333
bler,6.0,5,baseline_ls_lmmse,0.012109375
bler,6.0,6,baseline_ls_timeavg_lmmse,0.012109375
bler,6.0,7,paper_cfgres_ls_lmmse,0.15078125
bler,6.0,8,baseline_ls_2dlmmse_lmmse,0.44375
bler,8.0,1,upair5g_lmmse,0.0
bler,8.0,2,perfect_csi_lmmse,0.0
bler,8.0,3,baseline_ddcpe_ls_lmmse,0.008203125
bler,8.0,4,paper_cfgres_phaseaware_ls_lmmse,0.0110677083333333
bler,8.0,5,baseline_ls_lmmse,0.0178385416666666
bler,8.0,6,baseline_ls_timeavg_lmmse,0.0178385416666666
bler,8.0,7,paper_cfgres_ls_lmmse,0.1625
bler,8.0,8,baseline_ls_2dlmmse_lmmse,0.3856770833333333
bler,10.0,1,upair5g_lmmse,0.0
bler,10.0,2,perfect_csi_lmmse,0.0
bler,10.0,3,baseline_ddcpe_ls_lmmse,0.012890625
bler,10.0,4,paper_cfgres_phaseaware_ls_lmmse,0.0174479166666666
bler,10.0,5,baseline_ls_lmmse,0.0319010416666666
bler,10.0,6,baseline_ls_timeavg_lmmse,0.0319010416666666
bler,10.0,7,paper_cfgres_ls_lmmse,0.20078125
bler,10.0,8,baseline_ls_2dlmmse_lmmse,0.3837239583333333
bler,12.0,1,perfect_csi_lmmse,0.0
bler,12.0,2,upair5g_lmmse,0.0001302083333333
bler,12.0,3,baseline_ddcpe_ls_lmmse,0.0174479166666666
bler,12.0,4,paper_cfgres_phaseaware_ls_lmmse,0.022265625
bler,12.0,5,baseline_ls_lmmse,0.039453125
bler,12.0,6,baseline_ls_timeavg_lmmse,0.039453125
bler,12.0,7,paper_cfgres_ls_lmmse,0.234765625
bler,12.0,8,baseline_ls_2dlmmse_lmmse,0.41796875
bler,14.0,1,upair5g_lmmse,0.0
bler,14.0,2,perfect_csi_lmmse,0.0
bler,14.0,3,baseline_ddcpe_ls_lmmse,0.0197916666666666
bler,14.0,4,paper_cfgres_phaseaware_ls_lmmse,0.0283854166666666
bler,14.0,5,baseline_ls_lmmse,0.0565104166666666
bler,14.0,6,baseline_ls_timeavg_lmmse,0.0569010416666666
bler,14.0,7,paper_cfgres_ls_lmmse,0.2704427083333333
bler,14.0,8,baseline_ls_2dlmmse_lmmse,0.448046875
bler,16.0,1,upair5g_lmmse,0.0
bler,16.0,2,perfect_csi_lmmse,0.0
bler,16.0,3,baseline_ddcpe_ls_lmmse,0.0213541666666666
bler,16.0,4,paper_cfgres_phaseaware_ls_lmmse,0.0345052083333333
bler,16.0,5,baseline_ls_lmmse,0.0669270833333333
bler,16.0,6,baseline_ls_timeavg_lmmse,0.0670572916666666
bler,16.0,7,paper_cfgres_ls_lmmse,0.3114583333333333
bler,16.0,8,baseline_ls_2dlmmse_lmmse,0.4434895833333333
nmse,0.0,1,perfect_csi_lmmse,0.0
nmse,0.0,2,upair5g_lmmse,0.0565118679776787
nmse,0.0,3,paper_cfgres_phaseaware_ls_lmmse,0.1541254424800475
nmse,0.0,4,baseline_ddcpe_ls_lmmse,0.1917414179692665
nmse,0.0,5,baseline_ls_lmmse,0.1950546006361643
nmse,0.0,6,baseline_ls_timeavg_lmmse,0.1950546006361643
nmse,0.0,7,paper_cfgres_ls_lmmse,0.2877322765688101
nmse,0.0,8,baseline_ls_2dlmmse_lmmse,0.5751601805289587
nmse,2.0,1,perfect_csi_lmmse,0.0
nmse,2.0,2,upair5g_lmmse,0.038088314452519
nmse,2.0,3,paper_cfgres_phaseaware_ls_lmmse,0.1293480705469846
nmse,2.0,4,baseline_ddcpe_ls_lmmse,0.1394219517707824
nmse,2.0,5,baseline_ls_lmmse,0.1461898304522037
nmse,2.0,6,baseline_ls_timeavg_lmmse,0.1461898304522037
nmse,2.0,7,paper_cfgres_ls_lmmse,0.2782284957667192
nmse,2.0,8,baseline_ls_2dlmmse_lmmse,0.5424665888150533
nmse,4.0,1,perfect_csi_lmmse,0.0
nmse,4.0,2,upair5g_lmmse,0.0280244628433138
nmse,4.0,3,baseline_ddcpe_ls_lmmse,0.10588925195237
nmse,4.0,4,paper_cfgres_phaseaware_ls_lmmse,0.1152223341166973
nmse,4.0,5,baseline_ls_lmmse,0.1166565873970588
nmse,4.0,6,baseline_ls_timeavg_lmmse,0.1166565873970588
nmse,4.0,7,paper_cfgres_ls_lmmse,0.2807007722556591
nmse,4.0,8,baseline_ls_2dlmmse_lmmse,0.5200691784421603
