receiver,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,reliable_ber,reliable_bler
baseline_ls_lmmse,0.0,0.1784233877844844,1.0,0.1441248676856048,26379758,147849216,24576,24576,256,True,True
baseline_ls_2dlmmse_lmmse,0.0,0.2653057287770806,1.0,0.5030892442446202,39225244,147849216,24576,24576,256,True,True
baseline_ddcpe_ls_lmmse,0.0,0.1782917739651727,1.0,0.1436573612154461,26360299,147849216,24576,24576,256,True,True
paper_cfgres_phaseaware_ls_lmmse,0.0,0.1710887800717184,1.0,0.0942689884104766,25295342,147849216,24576,24576,256,True,True
upair5g_lmmse,0.0,0.1607837135910142,1.0,0.0320723609547712,23771746,147849216,24576,24576,256,True,True
perfect_csi_lmmse,0.0,0.1500657534768395,1.0,0.0,22187104,147849216,24576,24576,256,True,True
baseline_ls_lmmse,8.0,0.0003121863020227,0.0071309407552083,0.0356708979852555,184626,591396864,701,98304,1024,True,True
baseline_ls_2dlmmse_lmmse,8.0,0.1809999080414467,0.9644266764322916,0.4247813786787446,107042778,591396864,94807,98304,1024,True,True
baseline_ddcpe_ls_lmmse,8.0,4.188896070980856e-05,0.0011189778645833,0.0297923037542204,24773,591396864,110,98304,1024,True,True
paper_cfgres_phaseaware_ls_lmmse,8.0,0.000358779379662,0.009246826171875,0.044773153746064,212181,591396864,909,98304,1024,True,True
upair5g_lmmse,8.0,2.363894848113364e-06,6.103515625e-05,0.0069051050149937,1398,591396864,6,98304,1024,True,False
perfect_csi_lmmse,8.0,5.799827846229499e-07,2.034505208333333e-05,0.0,343,591396864,2,98304,1024,True,False
