metric,ebno_db,rank,receiver,value
ber,13.0,6,baseline_ls_2dlmmse_lmmse,0.1643541231223032
ber,14.0,1,upair5g_lmmse,0.0
ber,14.0,2,perfect_csi_lmmse,0.0
ber,14.0,3,baseline_ddcpe_ls_lmmse,9.350742854125112e-07
ber,14.0,4,baseline_ls_lmmse,7.230339320838874e-06
ber,14.0,5,paper_cfgres_phaseaware_ls_lmmse,3.760080810979748e-05
ber,14.0,6,baseline_ls_2dlmmse_lmmse,0.1610788047736418
bler,0.0,1,baseline_ls_lmmse,1.0
bler,0.0,2,baseline_ls_2dlmmse_lmmse,1.0
bler,0.0,3,baseline_ddcpe_ls_lmmse,1.0
bler,0.0,4,paper_cfgres_phaseaware_ls_lmmse,1.0
bler,0.0,5,upair5g_lmmse,1.0
bler,0.0,6,perfect_csi_lmmse,1.0
bler,1.0,1,baseline_ls_lmmse,1.0
bler,1.0,2,baseline_ls_2dlmmse_lmmse,1.0
bler,1.0,3,baseline_ddcpe_ls_lmmse,1.0
bler,1.0,4,paper_cfgres_phaseaware_ls_lmmse,1.0
bler,1.0,5,upair5g_lmmse,1.0
bler,1.0,6,perfect_csi_lmmse,1.0
bler,2.0,1,baseline_ls_lmmse,1.0
bler,2.0,2,baseline_ls_2dlmmse_lmmse,1.0
bler,2.0,3,baseline_ddcpe_ls_lmmse,1.0
bler,2.0,4,paper_cfgres_phaseaware_ls_lmmse,1.0
bler,2.0,5,upair5g_lmmse,1.0
bler,2.0,6,perfect_csi_lmmse,1.0
bler,3.0,1,perfect_csi_lmmse,0.6088053385416666
bler,3.0,2,upair5g_lmmse,0.9290771484375
bler,3.0,3,paper_cfgres_phaseaware_ls_lmmse,0.9999593098958334
bler,3.0,4,baseline_ls_lmmse,1.0
bler,3.0,5,baseline_ls_2dlmmse_lmmse,1.0
bler,3.0,6,baseline_ddcpe_ls_lmmse,1.0
bler,4.0,1,perfect_csi_lmmse,0.0821126302083333
bler,4.0,2,upair5g_lmmse,0.2149251302083333
bler,4.0,3,paper_cfgres_phaseaware_ls_lmmse,0.7247314453125
bler,4.0,4,baseline_ddcpe_ls_lmmse,0.7652994791666666
bler,4.0,5,baseline_ls_lmmse,0.7969563802083334
bler,4.0,6,baseline_ls_2dlmmse_lmmse,0.9994303385416666
bler,5.0,1,perfect_csi_lmmse,0.0072835286458333
bler,5.0,2,upair5g_lmmse,0.0245768229166666
bler,5.0,3,baseline_ddcpe_ls_lmmse,0.1860758463541666
bler,5.0,4,paper_cfgres_phaseaware_ls_lmmse,0.2515055338541667
bler,5.0,5,baseline_ls_lmmse,0.2642822265625
bler,5.0,6,baseline_ls_2dlmmse_lmmse,0.9957275390625
bler,6.0,1,perfect_csi_lmmse,0.0005528398510242
bler,6.0,2,upair5g_lmmse,0.0029096834264432
bler,6.0,3,baseline_ddcpe_ls_lmmse,0.0299406424581005
bler,6.0,4,baseline_ls_lmmse,0.0707635009310986
bler,6.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0718982774674115
bler,6.0,6,baseline_ls_2dlmmse_lmmse,0.9875465549348232
bler,7.0,1,perfect_csi_lmmse,5.0862630208333336e-05
bler,7.0,2,upair5g_lmmse,0.0003255208333333
bler,7.0,3,baseline_ddcpe_ls_lmmse,0.0050760904947916
bler,7.0,4,baseline_ls_lmmse,0.02069091796875
bler,7.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0233357747395833
bler,7.0,6,baseline_ls_2dlmmse_lmmse,0.9769490559895834
bler,8.0,1,perfect_csi_lmmse,2.034505208333333e-05
bler,8.0,2,upair5g_lmmse,6.103515625e-05
bler,8.0,3,baseline_ddcpe_ls_lmmse,0.0011189778645833
bler,8.0,4,baseline_ls_lmmse,0.0071309407552083
bler,8.0,5,paper_cfgres_phaseaware_ls_lmmse,0.009246826171875
bler,8.0,6,baseline_ls_2dlmmse_lmmse,0.9644266764322916
bler,9.0,1,perfect_csi_lmmse,1.0172526041666666e-05
bler,9.0,2,upair5g_lmmse,3.0517578125e-05
bler,9.0,3,baseline_ddcpe_ls_lmmse,0.0004781087239583
bler,9.0,4,baseline_ls_lmmse,0.0027872721354166
bler,9.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0045369466145833
bler,9.0,6,baseline_ls_2dlmmse_lmmse,0.953033447265625
bler,10.0,1,upair5g_lmmse,0.0
bler,10.0,2,perfect_csi_lmmse,0.0
bler,10.0,3,baseline_ddcpe_ls_lmmse,0.0001118977864583
bler,10.0,4,baseline_ls_lmmse,0.001068115234375
bler,10.0,5,paper_cfgres_phaseaware_ls_lmmse,0.002532958984375
bler,10.0,6,baseline_ls_2dlmmse_lmmse,0.9416402180989584
bler,11.0,1,upair5g_lmmse,0.0
bler,11.0,2,perfect_csi_lmmse,0.0
bler,11.0,3,baseline_ddcpe_ls_lmmse,5.0862630208333336e-05
bler,11.0,4,baseline_ls_lmmse,0.0006510416666666
bler,11.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0013936360677083
bler,11.0,6,baseline_ls_2dlmmse_lmmse,0.93377685546875
bler,12.0,1,upair5g_lmmse,0.0
bler,12.0,2,perfect_csi_lmmse,0.0
bler,12.0,3,baseline_ddcpe_ls_lmmse,0.0001017252604166
bler,12.0,4,baseline_ls_lmmse,0.0004781087239583
bler,12.0,5,paper_cfgres_phaseaware_ls_lmmse,0.001495361328125
bler,12.0,6,baseline_ls_2dlmmse_lmmse,0.9249979654947916
bler,13.0,1,upair5g_lmmse,0.0
bler,13.0,2,perfect_csi_lmmse,0.0
bler,13.0,3,baseline_ddcpe_ls_lmmse,3.0517578125e-05
bler,13.0,4,baseline_ls_lmmse,0.0002644856770833
bler,13.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0008138020833333
bler,13.0,6,baseline_ls_2dlmmse_lmmse,0.9199422200520834
bler,14.0,1,upair5g_lmmse,0.0
bler,14.0,2,perfect_csi_lmmse,0.0
bler,14.0,3,baseline_ddcpe_ls_lmmse,2.034505208333333e-05
bler,14.0,4,baseline_ls_lmmse,0.0002543131510416
bler,14.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0006612141927083
bler,14.0,6,baseline_ls_2dlmmse_lmmse,0.9132486979166666
nmse,0.0,1,perfect_csi_lmmse,0.0
nmse,0.0,2,upair5g_lmmse,0.0320723609547712
nmse,0.0,3,paper_cfgres_phaseaware_ls_lmmse,0.0942689884104766
nmse,0.0,4,baseline_ddcpe_ls_lmmse,0.1436573612154461
nmse,0.0,5,baseline_ls_lmmse,0.1441248676856048
nmse,0.0,6,baseline_ls_2dlmmse_lmmse,0.5030892442446202
nmse,1.0,1,perfect_csi_lmmse,0.0
nmse,1.0,2,upair5g_lmmse,0.0246965619007824
nmse,1.0,3,paper_cfgres_phaseaware_ls_lmmse,0.0825008193787653
nmse,1.0,4,baseline_ddcpe_ls_lmmse,0.116579394438304
nmse,1.0,5,baseline_ls_lmmse,0.1175004331162199
nmse,1.0,6,baseline_ls_2dlmmse_lmmse,0.4861083719879389
nmse,2.0,1,perfect_csi_lmmse,0.0
nmse,2.0,2,upair5g_lmmse,0.0193927761574741
nmse,2.0,3,paper_cfgres_phaseaware_ls_lmmse,0.0732080157613381
nmse,2.0,4,baseline_ddcpe_ls_lmmse,0.0948546013387385
nmse,2.0,5,baseline_ls_lmmse,0.0962324046122375
nmse,2.0,6,baseline_ls_2dlmmse_lmmse,0.4740832467796281
nmse,3.0,1,perfect_csi_lmmse,0.0
nmse,3.0,2,upair5g_lmmse,0.015670474502258
nmse,3.0,3,paper_cfgres_phaseaware_ls_lmmse,0.06578821320727
nmse,3.0,4,baseline_ddcpe_ls_lmmse,0.0777145425963681
nmse,3.0,5,baseline_ls_lmmse,0.0797758969420101
nmse,3.0,6,baseline_ls_2dlmmse_lmmse,0.4621449650730937
nmse,4.0,1,perfect_csi_lmmse,0.0
nmse,4.0,2,upair5g_lmmse,0.012848591322836
nmse,4.0,3,paper_cfgres_phaseaware_ls_lmmse,0.0595758655690588
nmse,4.0,4,baseline_ddcpe_ls_lmmse,0.0635921149223577
nmse,4.0,5,baseline_ls_lmmse,0.0664555446419399
nmse,4.0,6,baseline_ls_2dlmmse_lmmse,0.4523233685176819
nmse,5.0,1,perfect_csi_lmmse,0.0
nmse,5.0,2,upair5g_lmmse,0.0107162460772087
nmse,5.0,3,baseline_ddcpe_ls_lmmse,0.0522199336119229
nmse,5.0,4,paper_cfgres_phaseaware_ls_lmmse,0.0545389150793198
nmse,5.0,5,baseline_ls_lmmse,0.0559317349689081
nmse,5.0,6,baseline_ls_2dlmmse_lmmse,0.4449542473303154
nmse,6.0,1,perfect_csi_lmmse,0.0
nmse,6.0,2,upair5g_lmmse,0.0091529439994284
nmse,6.0,3,baseline_ddcpe_ls_lmmse,0.042990972667766
nmse,6.0,4,baseline_ls_lmmse,0.0475466561155112
nmse,6.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0505538012978084
nmse,6.0,6,baseline_ls_2dlmmse_lmmse,0.4370110078230916
nmse,7.0,1,perfect_csi_lmmse,0.0
nmse,7.0,2,upair5g_lmmse,0.0078788951382193
nmse,7.0,3,baseline_ddcpe_ls_lmmse,0.0356202355433197
nmse,7.0,4,baseline_ls_lmmse,0.0409316349760047
nmse,7.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0473276668890321
nmse,7.0,6,baseline_ls_2dlmmse_lmmse,0.4309342125197872
nmse,8.0,1,perfect_csi_lmmse,0.0
nmse,8.0,2,upair5g_lmmse,0.0069051050149937
nmse,8.0,3,baseline_ddcpe_ls_lmmse,0.0297923037542204
nmse,8.0,4,baseline_ls_lmmse,0.0356708979852555
nmse,8.0,5,paper_cfgres_phaseaware_ls_lmmse,0.044773153746064
nmse,8.0,6,baseline_ls_2dlmmse_lmmse,0.4247813786787446
nmse,9.0,1,perfect_csi_lmmse,0.0
nmse,9.0,2,upair5g_lmmse,0.0060951694576942
nmse,9.0,3,baseline_ddcpe_ls_lmmse,0.0251313381650106
nmse,9.0,4,baseline_ls_lmmse,0.0314323173552111
nmse,9.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0428051187373057
nmse,9.0,6,baseline_ls_2dlmmse_lmmse,0.4199781669594813
nmse,10.0,1,perfect_csi_lmmse,0.0
nmse,10.0,2,upair5g_lmmse,0.0054381765580728
nmse,10.0,3,baseline_ddcpe_ls_lmmse,0.0214854921814549
nmse,10.0,4,baseline_ls_lmmse,0.0280596067532314
nmse,10.0,5,paper_cfgres_phaseaware_ls_lmmse,0.0411832447571214
nmse,10.0,6,baseline_ls_2dlmmse_lmmse,0.4132387993158772
nmse,11.0,1,perfect_csi_lmmse,0.0
nmse,11.0,2,upair5g_lmmse,0.0049043937788155
