receiver,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,reliable_ber,reliable_bler
upair5g_lmmse,2.0,0.10496644770845454,1.0,0.019392776157474145,15519207,147849216,24576,24576,256,True,True
perfect_csi_lmmse,2.0,0.08694658888147232,1.0,0.0,12854985,147849216,24576,24576,256,True,True
baseline_ls_lmmse,3.0,0.09672520684857741,1.0,0.07977589694201015,14300746,147849216,24576,24576,256,True,True
baseline_ls_2dlmmse_lmmse,3.0,0.22178860928149932,1.0,0.46214496507309377,32791272,147849216,24576,24576,256,True,True
baseline_ddcpe_ls_lmmse,3.0,0.0948306550370886,1.0,0.07771454259636812,14020638,147849216,24576,24576,256,True,True
paper_cfgres_phaseaware_ls_lmmse,3.0,0.09164873082587059,0.9999593098958334,0.06578821320727002,13550193,147849216,24575,24576,256,True,True
upair5g_lmmse,3.0,0.05089433818844193,0.9290771484375,0.015670474502258003,7524688,147849216,22833,24576,256,True,True
perfect_csi_lmmse,3.0,0.02433350069303039,0.6088053385416666,0.0,3597689,147849216,14962,24576,256,True,True
baseline_ls_lmmse,4.0,0.04458066926780322,0.7969563802083334,0.06645554464193992,6591217,147849216,19586,24576,256,True,True
baseline_ls_2dlmmse_lmmse,4.0,0.2101663224240567,0.9994303385416666,0.45232336851768196,31072926,147849216,24562,24576,256,True,True
baseline_ddcpe_ls_lmmse,4.0,0.039070447285970054,0.7652994791666666,0.06359211492235772,5776535,147849216,18808,24576,256,True,True
paper_cfgres_phaseaware_ls_lmmse,4.0,0.040500194468396776,0.7247314453125,0.059575865569058806,5987922,147849216,17811,24576,256,True,True
upair5g_lmmse,4.0,0.008142254876752271,0.21492513020833334,0.012848591322836,1203826,147849216,5282,24576,256,True,True
perfect_csi_lmmse,4.0,0.002671349978616052,0.08211263020833333,0.0,394957,147849216,2018,24576,256,True,True
baseline_ls_lmmse,5.0,0.011629686287954345,0.2642822265625,0.05593173496890813,1719440,147849216,6495,24576,256,True,True
baseline_ls_2dlmmse_lmmse,5.0,0.20068195694727256,0.9957275390625,0.4449542473303154,29670670,147849216,24471,24576,256,True,True
baseline_ddcpe_ls_lmmse,5.0,0.006995221401782746,0.18607584635416666,0.0522199336119229,1034238,147849216,4573,24576,256,True,True
paper_cfgres_phaseaware_ls_lmmse,5.0,0.011091225536157054,0.2515055338541667,0.05453891507931985,1639829,147849216,6181,24576,256,True,True
upair5g_lmmse,5.0,0.0008631023109381927,0.024576822916666668,0.01071624607720878,127609,147849216,604,24576,256,True,True
perfect_csi_lmmse,5.0,0.0002424902949772828,0.007283528645833333,0.0,35852,147849216,179,24576,256,True,True
baseline_ls_lmmse,6.0,0.0029241206023539958,0.07076350093109869,0.047546656115511274,604585,206757888,2432,34368,358,True,True
baseline_ls_2dlmmse_lmmse,6.0,0.19194866703223434,0.9875465549348231,0.43701100782309166,39686901,206757888,33940,34368,358,True,True
baseline_ddcpe_ls_lmmse,6.0,0.0010505766048451801,0.029940642458100557,0.04299097266776602,217215,206757888,1029,34368,358,True,True
paper_cfgres_phaseaware_ls_lmmse,6.0,0.002877128441164963,0.07189827746741155,0.050553801297808496,594869,206757888,2471,34368,358,True,True
upair5g_lmmse,6.0,8.541391175363524e-05,0.002909683426443203,0.00915294399942849,17660,206757888,100,34368,358,True,True
perfect_csi_lmmse,6.0,1.5220701035599667e-05,0.0005528398510242085,0.0,3147,206757888,19,34368,358,True,False
baseline_ls_lmmse,7.0,0.0008602615789318761,0.02069091796875,0.040931634976004716,508756,591396864,2034,98304,1024,True,True
baseline_ls_2dlmmse_lmmse,7.0,0.1858729217069369,0.9769490559895834,0.43093421251978725,109924663,591396864,96038,98304,1024,True,True
baseline_ddcpe_ls_lmmse,7.0,0.00017776218711907136,0.005076090494791667,0.03562023554331972,105128,591396864,499,98304,1024,True,True
paper_cfgres_phaseaware_ls_lmmse,7.0,0.0009090866602904407,0.023335774739583332,0.047327666889032116,537631,591396864,2294,98304,1024,True,True
upair5g_lmmse,7.0,9.28141546587572e-06,0.0003255208333333333,0.007878895138219377,5489,591396864,32,98304,1024,True,True
perfect_csi_lmmse,7.0,1.2935476100191157e-06,5.0862630208333336e-05,0.0,765,591396864,5,98304,1024,True,False
baseline_ls_lmmse,8.0,0.00031218630202273104,0.007130940755208333,0.03567089798525558,184626,591396864,701,98304,1024,True,True
baseline_ls_2dlmmse_lmmse,8.0,0.18099990804144678,0.9644266764322916,0.42478137867874466,107042778,591396864,94807,98304,1024,True,True
baseline_ddcpe_ls_lmmse,8.0,4.1888960709808564e-05,0.0011189778645833333,0.029792303754220484,24773,591396864,110,98304,1024,True,True
paper_cfgres_phaseaware_ls_lmmse,8.0,0.000358779379662047,0.009246826171875,0.044773153746064054,212181,591396864,909,98304,1024,True,True
upair5g_lmmse,8.0,2.3638948481133642e-06,6.103515625e-05,0.006905105014993751,1398,591396864,6,98304,1024,True,False
perfect_csi_lmmse,8.0,5.799827846229499e-07,2.0345052083333332e-05,0.0,343,591396864,2,98304,1024,True,False
baseline_ls_lmmse,9.0,0.00013989421492772744,0.0027872721354166665,0.031432317355211126,82733,591396864,274,98304,1024,True,True
baseline_ls_2dlmmse_lmmse,9.0,0.17745645671871538,0.953033447265625,0.4199781669594813,104947192,591396864,93687,98304,1024,True,True
baseline_ddcpe_ls_lmmse,9.0,2.472451392640459e-05,0.0004781087239583333,0.025131338165010675,14622,591396864,47,98304,1024,True,True
paper_cfgres_phaseaware_ls_lmmse,9.0,0.0002005353887030419,0.004536946614583333,0.04280511873730575,118596,591396864,446,98304,1024,True,True
upair5g_lmmse,9.0,1.1887110716907691e-06,3.0517578125e-05,0.006095169457694283,703,591396864,3,98304,1024,True,False
perfect_csi_lmmse,9.0,2.1136398856521497e-07,1.0172526041666666e-05,0.0,125,591396864,1,98304,1024,True,False
baseline_ls_lmmse,10.0,5.39350171461173e-05,0.001068115234375,0.028059606753231492,31897,591396864,105,98304,1024,True,True
baseline_ls_2dlmmse_lmmse,10.0,0.17333335233918318,0.9416402180989584,0.41323879931587726,102508801,591396864,92567,98304,1024,True,True
baseline_ddcpe_ls_lmmse,10.0,5.387245340550199e-06,0.00011189778645833333,0.0214854921814549,3186,591396864,11,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,10.0,0.0001235735331866758,0.002532958984375,0.04118324475712143,73081,591396864,249,98304,1024,True,True
upair5g_lmmse,10.0,0.0,0.0,0.0054381765580728825,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,10.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
baseline_ls_lmmse,11.0,3.825519101839539e-05,0.0006510416666666666,0.02546717161567358,22624,591396864,64,98304,1024,True,True
baseline_ls_2dlmmse_lmmse,11.0,0.17056301975926608,0.93377685546875,0.40876148591632955,100870435,591396864,91794,98304,1024,True,True
baseline_ddcpe_ls_lmmse,11.0,3.5170967697251773e-06,5.0862630208333336e-05,0.01867770372700761,2080,591396864,5,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,11.0,7.601156302377687e-05,0.0013936360677083333,0.040102803770423634,44953,591396864,137,98304,1024,True,True
upair5g_lmmse,11.0,0.0,0.0,0.0049043937788155745,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,11.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
baseline_ls_lmmse,12.0,2.399742180574025e-05,0.0004781087239583333,0.023379070991722983,14192,591396864,47,98304,1024,True,True
baseline_ls_2dlmmse_lmmse,12.0,0.16726390182549225,0.9249979654947916,0.402544301468879,98919347,591396864,90931,98304,1024,True,True
baseline_ddcpe_ls_lmmse,12.0,6.4051743094802744e-06,0.00010172526041666667,0.016464113139591063,3788,591396864,10,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,12.0,8.227808255675837e-05,0.001495361328125,0.039283392412471585,48659,591396864,147,98304,1024,True,True
upair5g_lmmse,12.0,0.0,0.0,0.004477778773434693,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,12.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
baseline_ls_lmmse,13.0,1.3035239902793938e-05,0.0002644856770833333,0.021748098170064623,7709,591396864,26,98304,1024,True,True
baseline_ls_2dlmmse_lmmse,13.0,0.1643541231223032,0.9199422200520834,0.3964539846929256,97198513,591396864,90434,98304,1024,True,True
baseline_ddcpe_ls_lmmse,13.0,1.3797841173537235e-06,3.0517578125e-05,0.014731185296113836,816,591396864,3,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,13.0,4.914128188545822e-05,0.0008138020833333334,0.03859979189292062,29062,591396864,80,98304,1024,True,True
upair5g_lmmse,13.0,0.0,0.0,0.004111784523956885,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,13.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
baseline_ls_lmmse,14.0,7.230339320838874e-06,0.0002543131510416667,0.020390045036037918,4276,591396864,25,98304,1024,True,True
baseline_ls_2dlmmse_lmmse,14.0,0.1610788047736418,0.9132486979166666,0.3893581159063615,95261500,591396864,89776,98304,1024,True,True
baseline_ddcpe_ls_lmmse,14.0,9.350742854125111e-07,2.0345052083333332e-05,0.013307982110745797,553,591396864,2,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,14.0,3.760080810979748e-05,0.0006612141927083334,0.03806287169572897,22237,591396864,65,98304,1024,True,True
upair5g_lmmse,14.0,0.0,0.0,0.0038094017834282567,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,14.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
