receiver,ebno_db,ber,bler,nmse
baseline_ls_timeavg_lmmse,6.0,0.003382633122733599,0.03046875,0.10578436975677809
baseline_ls_2dlmmse_lmmse,6.0,0.09440850323686997,0.47513020833333336,0.5056520829598109
baseline_ddcpe_ls_lmmse,6.0,0.002195177973320976,0.021614583333333333,0.09126734988143047
paper_cfgres_ls_lmmse,6.0,0.018868416890950358,0.09921875,0.2514422621577978
paper_cfgres_phaseaware_ls_lmmse,6.0,0.0005526508665070651,0.0049479166666666664,0.10215027431646982
upair5g_lmmse,6.0,8.049101840394239e-05,0.000390625,0.023864541916797558
perfect_csi_lmmse,6.0,0.0,0.0,0.0
baseline_ls_lmmse,8.0,0.004038159409026321,0.041276041666666666,0.092958668867747
baseline_ls_timeavg_lmmse,8.0,0.004047631203051575,0.041276041666666666,0.092958668867747
baseline_ls_2dlmmse_lmmse,8.0,0.08186265174299479,0.42044270833333336,0.4946356609463692
baseline_ddcpe_ls_lmmse,8.0,0.002324071830734435,0.026953125,0.0765971854949991
paper_cfgres_ls_lmmse,8.0,0.01834456801830129,0.10755208333333334,0.2507758017629385
paper_cfgres_phaseaware_ls_lmmse,8.0,0.0004787707892660364,0.009114583333333334,0.09521373212337494
upair5g_lmmse,8.0,0.0,0.0,0.01961653766532739
perfect_csi_lmmse,8.0,0.0,0.0,0.0
baseline_ls_lmmse,10.0,0.004006303199419866,0.056901041666666666,0.08676630202680827
baseline_ls_timeavg_lmmse,10.0,0.004009666642339956,0.05677083333333333,0.08676630202680827
baseline_ls_2dlmmse_lmmse,10.0,0.0789778107466797,0.42799479166666665,0.48621076842149097
baseline_ddcpe_ls_lmmse,10.0,0.0019811151445499795,0.035546875,0.069098337367177
paper_cfgres_ls_lmmse,10.0,0.021176869987751465,0.14765625,0.25333914409081143
paper_cfgres_phaseaware_ls_lmmse,10.0,0.0006962357108250217,0.01640625,0.09263135852913061
upair5g_lmmse,10.0,9.587787073617922e-05,0.0006510416666666666,0.016994543474478027
perfect_csi_lmmse,10.0,0.0,0.0,0.0
baseline_ls_lmmse,12.0,0.0049312539792367716,0.06614583333333333,0.08096543354913592
baseline_ls_timeavg_lmmse,12.0,0.004903921096490649,0.066015625,0.08096543354913592
baseline_ls_2dlmmse_lmmse,12.0,0.07083747005090117,0.43580729166666665,0.47222107325991
baseline_ddcpe_ls_lmmse,12.0,0.002587233403846767,0.036848958333333334,0.06300187452385823
paper_cfgres_ls_lmmse,12.0,0.02349456277055045,0.17734375,0.2526698267708222
paper_cfgres_phaseaware_ls_lmmse,12.0,0.0007929254466792676,0.021875,0.0898398625353972
upair5g_lmmse,12.0,0.00010705073313677834,0.0006510416666666666,0.015337767126038671
perfect_csi_lmmse,12.0,0.0,0.0,0.0
baseline_ls_lmmse,14.0,0.0056211107473624605,0.08125,0.07903769301871459
baseline_ls_timeavg_lmmse,14.0,0.005619796338055494,0.08125,0.07903769301871459
baseline_ls_2dlmmse_lmmse,14.0,0.06758956856404742,0.45872395833333335,0.46250712846716246
baseline_ddcpe_ls_lmmse,14.0,0.002797623446497255,0.043359375,0.06056636295591791
paper_cfgres_ls_lmmse,14.0,0.026733301700248072,0.22044270833333332,0.2568790938705206
paper_cfgres_phaseaware_ls_lmmse,14.0,0.0009740495754840594,0.027473958333333333,0.08952472855647405
upair5g_lmmse,14.0,3.363457567881293e-05,0.000390625,0.014016111001061897
perfect_csi_lmmse,14.0,0.0,0.0,0.0
baseline_ls_lmmse,16.0,0.005959930794942162,0.09244791666666667,0.07577878572046756
baseline_ls_timeavg_lmmse,16.0,0.005988114273391906,0.092578125,0.07577878572046756
baseline_ls_2dlmmse_lmmse,16.0,0.06238455983499686,0.478515625,0.4472107636431853
baseline_ddcpe_ls_lmmse,16.0,0.0030395604335391605,0.04609375,0.057673207266877094
paper_cfgres_ls_lmmse,16.0,0.02960766605101526,0.271484375,0.2676139780630668
paper_cfgres_phaseaware_ls_lmmse,16.0,0.001264157455671011,0.031510416666666666,0.08965821986397107
upair5g_lmmse,16.0,2.721694300286496e-05,0.0006510416666666666,0.013288802606984973
perfect_csi_lmmse,16.0,0.0,0.0,0.0
