metric,ebno_db,rank,receiver,value
ber,12.0,4,baseline_ls_lmmse,0.00453193041144
ber,12.0,5,baseline_ls_timeavg_lmmse,0.00456827122451
ber,12.0,6,paper_cfgres_ls_lmmse,0.0202554758482923
ber,12.0,7,baseline_ls_2dlmmse_lmmse,0.0743459427729249
ber,14.0,1,perfect_csi_lmmse,0.0
ber,14.0,2,upair5g_lmmse,3.1894856753448646e-05
ber,14.0,3,baseline_ddcpe_ls_lmmse,0.0026832272495804
ber,14.0,4,baseline_ls_lmmse,0.005551444639309
ber,14.0,5,baseline_ls_timeavg_lmmse,0.0055766899211221
ber,14.0,6,paper_cfgres_ls_lmmse,0.0253655344635869
ber,14.0,7,baseline_ls_2dlmmse_lmmse,0.0717664029449224
ber,16.0,1,perfect_csi_lmmse,0.0
ber,16.0,2,upair5g_lmmse,9.69217042438686e-05
ber,16.0,3,baseline_ddcpe_ls_lmmse,0.0031737894826581
ber,16.0,4,baseline_ls_lmmse,0.006538522821044
ber,16.0,5,baseline_ls_timeavg_lmmse,0.0065500822456215
ber,16.0,6,paper_cfgres_ls_lmmse,0.0317518510545293
ber,16.0,7,baseline_ls_2dlmmse_lmmse,0.0657492932863533
bler,0.0,1,perfect_csi_lmmse,0.0
bler,0.0,2,upair5g_lmmse,0.0049479166666666
bler,0.0,3,baseline_ddcpe_ls_lmmse,0.0899739583333333
bler,0.0,4,baseline_ls_lmmse,0.1032552083333333
bler,0.0,5,baseline_ls_timeavg_lmmse,0.1032552083333333
bler,0.0,6,paper_cfgres_ls_lmmse,0.2194010416666666
bler,0.0,7,baseline_ls_2dlmmse_lmmse,0.8946614583333333
bler,2.0,1,perfect_csi_lmmse,0.0
bler,2.0,2,upair5g_lmmse,0.0014322916666666
bler,2.0,3,baseline_ddcpe_ls_lmmse,0.0361979166666666
bler,2.0,4,baseline_ls_timeavg_lmmse,0.044921875
bler,2.0,5,baseline_ls_lmmse,0.0450520833333333
bler,2.0,6,paper_cfgres_ls_lmmse,0.1315104166666666
bler,2.0,7,baseline_ls_2dlmmse_lmmse,0.7266927083333333
bler,4.0,1,perfect_csi_lmmse,0.0
bler,4.0,2,upair5g_lmmse,0.0005208333333333
bler,4.0,3,baseline_ddcpe_ls_lmmse,0.0178385416666666
bler,4.0,4,baseline_ls_lmmse,0.0259114583333333
bler,4.0,5,baseline_ls_timeavg_lmmse,0.0263020833333333
bler,4.0,6,paper_cfgres_ls_lmmse,0.1059895833333333
bler,4.0,7,baseline_ls_2dlmmse_lmmse,0.589453125
bler,6.0,1,perfect_csi_lmmse,0.0
bler,6.0,2,upair5g_lmmse,0.0005208333333333
bler,6.0,3,baseline_ddcpe_ls_lmmse,0.023046875
bler,6.0,4,baseline_ls_timeavg_lmmse,0.0317708333333333
bler,6.0,5,baseline_ls_lmmse,0.0319010416666666
bler,6.0,6,paper_cfgres_ls_lmmse,0.0885416666666666
bler,6.0,7,baseline_ls_2dlmmse_lmmse,0.4903645833333333
bler,8.0,1,perfect_csi_lmmse,0.0
bler,8.0,2,upair5g_lmmse,0.0005208333333333
bler,8.0,3,baseline_ddcpe_ls_lmmse,0.0260416666666666
bler,8.0,4,baseline_ls_lmmse,0.0385416666666666
bler,8.0,5,baseline_ls_timeavg_lmmse,0.0385416666666666
bler,8.0,6,paper_cfgres_ls_lmmse,0.1106770833333333
bler,8.0,7,baseline_ls_2dlmmse_lmmse,0.4315104166666667
bler,10.0,1,perfect_csi_lmmse,0.0
bler,10.0,2,upair5g_lmmse,0.0002604166666666
bler,10.0,3,baseline_ddcpe_ls_lmmse,0.0282552083333333
bler,10.0,4,baseline_ls_lmmse,0.0501302083333333
bler,10.0,5,baseline_ls_timeavg_lmmse,0.0502604166666666
bler,10.0,6,paper_cfgres_ls_lmmse,0.1337239583333333
bler,10.0,7,baseline_ls_2dlmmse_lmmse,0.4243489583333333
bler,12.0,1,perfect_csi_lmmse,0.0
bler,12.0,2,upair5g_lmmse,0.0006510416666666
bler,12.0,3,baseline_ddcpe_ls_lmmse,0.0381510416666666
bler,12.0,4,baseline_ls_lmmse,0.0686197916666666
bler,12.0,5,baseline_ls_timeavg_lmmse,0.0686197916666666
bler,12.0,6,paper_cfgres_ls_lmmse,0.1658854166666666
bler,12.0,7,baseline_ls_2dlmmse_lmmse,0.4481770833333333
bler,14.0,1,perfect_csi_lmmse,0.0
bler,14.0,2,upair5g_lmmse,0.0001302083333333
bler,14.0,3,baseline_ddcpe_ls_lmmse,0.044921875
bler,14.0,4,baseline_ls_lmmse,0.0854166666666666
bler,14.0,5,baseline_ls_timeavg_lmmse,0.0854166666666666
bler,14.0,6,paper_cfgres_ls_lmmse,0.2220052083333333
bler,14.0,7,baseline_ls_2dlmmse_lmmse,0.4739583333333333
bler,16.0,1,perfect_csi_lmmse,0.0
bler,16.0,2,upair5g_lmmse,0.0005208333333333
bler,16.0,3,baseline_ddcpe_ls_lmmse,0.04765625
bler,16.0,4,baseline_ls_timeavg_lmmse,0.1006510416666666
bler,16.0,5,baseline_ls_lmmse,0.10078125
bler,16.0,6,paper_cfgres_ls_lmmse,0.2858072916666667
bler,16.0,7,baseline_ls_2dlmmse_lmmse,0.4841145833333333
nmse,0.0,1,perfect_csi_lmmse,0.0
nmse,0.0,2,upair5g_lmmse,0.0579173194554944
nmse,0.0,3,baseline_ddcpe_ls_lmmse,0.1976070980230967
nmse,0.0,4,baseline_ls_lmmse,0.2011495095988114
nmse,0.0,5,baseline_ls_timeavg_lmmse,0.2011495095988114
nmse,0.0,6,paper_cfgres_ls_lmmse,0.2622185127188762
nmse,0.0,7,baseline_ls_2dlmmse_lmmse,0.582381205757459
nmse,2.0,1,perfect_csi_lmmse,0.0
nmse,2.0,2,upair5g_lmmse,0.040206140341858
nmse,2.0,3,baseline_ddcpe_ls_lmmse,0.1470274613549312
nmse,2.0,4,baseline_ls_lmmse,0.1539877050866683
nmse,2.0,5,baseline_ls_timeavg_lmmse,0.1539877050866683
nmse,2.0,6,paper_cfgres_ls_lmmse,0.2550108620276053
nmse,2.0,7,baseline_ls_2dlmmse_lmmse,0.5525093778967858
nmse,4.0,1,perfect_csi_lmmse,0.0
nmse,4.0,2,upair5g_lmmse,0.0298761977814137
nmse,4.0,3,baseline_ddcpe_ls_lmmse,0.1121485980227589
nmse,4.0,4,baseline_ls_lmmse,0.1233560947701335
nmse,4.0,5,baseline_ls_timeavg_lmmse,0.1233560947701335
nmse,4.0,6,paper_cfgres_ls_lmmse,0.2527448202172915
nmse,4.0,7,baseline_ls_2dlmmse_lmmse,0.5274447138110797
nmse,6.0,1,perfect_csi_lmmse,0.0
nmse,6.0,2,upair5g_lmmse,0.0236789033748209
nmse,6.0,3,baseline_ddcpe_ls_lmmse,0.0902701275423169
nmse,6.0,4,baseline_ls_lmmse,0.1046561375881234
nmse,6.0,5,baseline_ls_timeavg_lmmse,0.1046561375881234
nmse,6.0,6,paper_cfgres_ls_lmmse,0.2500865659366051
nmse,6.0,7,baseline_ls_2dlmmse_lmmse,0.5093498192727566
nmse,8.0,1,perfect_csi_lmmse,0.0
nmse,8.0,2,upair5g_lmmse,0.0197581029186646
nmse,8.0,3,baseline_ddcpe_ls_lmmse,0.0763149915263056
nmse,8.0,4,baseline_ls_lmmse,0.0928456902503967
nmse,8.0,5,baseline_ls_timeavg_lmmse,0.0928456902503967
nmse,8.0,6,paper_cfgres_ls_lmmse,0.2509197471042474
nmse,8.0,7,baseline_ls_2dlmmse_lmmse,0.4969131474693616
nmse,10.0,1,perfect_csi_lmmse,0.0
nmse,10.0,2,upair5g_lmmse,0.016877177489611
nmse,10.0,3,baseline_ddcpe_ls_lmmse,0.0676582594091693
nmse,10.0,4,baseline_ls_lmmse,0.0850179049496849
nmse,10.0,5,baseline_ls_timeavg_lmmse,0.0850179049496849
nmse,10.0,6,paper_cfgres_ls_lmmse,0.2519536707550287
nmse,10.0,7,baseline_ls_2dlmmse_lmmse,0.4871120303869247
nmse,12.0,1,perfect_csi_lmmse,0.0
nmse,12.0,2,upair5g_lmmse,0.0153090805358563
nmse,12.0,3,baseline_ddcpe_ls_lmmse,0.063693671207875
nmse,12.0,4,baseline_ls_lmmse,0.0816297434270381
nmse,12.0,5,baseline_ls_timeavg_lmmse,0.0816297434270381
nmse,12.0,6,paper_cfgres_ls_lmmse,0.2536330762008826
nmse,12.0,7,baseline_ls_2dlmmse_lmmse,0.4760801335175832
nmse,14.0,1,perfect_csi_lmmse,0.0
nmse,14.0,2,upair5g_lmmse,0.0141008149987707
nmse,14.0,3,baseline_ddcpe_ls_lmmse,0.0603661770621935
nmse,14.0,4,baseline_ls_lmmse,0.0786140776860217
nmse,14.0,5,baseline_ls_timeavg_lmmse,0.0786140776860217
nmse,14.0,6,paper_cfgres_ls_lmmse,0.260912257929643
nmse,14.0,7,baseline_ls_2dlmmse_lmmse,0.4660209832092126
nmse,16.0,1,perfect_csi_lmmse,0.0
nmse,16.0,2,upair5g_lmmse,0.0134339798241853
nmse,16.0,3,baseline_ddcpe_ls_lmmse,0.0585528740348915
nmse,16.0,4,baseline_ls_lmmse,0.07657572425281
nmse,16.0,5,baseline_ls_timeavg_lmmse,0.07657572425281
nmse,16.0,6,paper_cfgres_ls_lmmse,0.2806833110749721
nmse,16.0,7,baseline_ls_2dlmmse_lmmse,0.4520129020015399
