receiver,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,reliable_ber,reliable_bler
baseline_ls_2dlmmse_lmmse,10.0,0.16411994101157176,0.9194607204861112,0.3882084231396827,133199387,811597824,135580,147456,1536,True,True
baseline_ddcpe_ls_lmmse,10.0,0.0,0.0,0.016387970521464013,0,811597824,0,147456,1536,False,False
upair5g_lmmse,10.0,0.0,0.0,0.002616333674419972,0,811597824,0,147456,1536,False,False
perfect_csi_lmmse,10.0,0.0,0.0,0.0,0,811597824,0,147456,1536,False,False
baseline_ls_lmmse,11.0,0.0,0.0,0.013790591478633965,0,811597824,0,147456,1536,False,False
baseline_ls_2dlmmse_lmmse,11.0,0.15876639536184858,0.9029473198784722,0.3783324049048436,128854461,811597824,133145,147456,1536,True,True
baseline_ddcpe_ls_lmmse,11.0,0.0,0.0,0.01378921042002427,0,811597824,0,147456,1536,False,False
upair5g_lmmse,11.0,0.0,0.0,0.002251567557323142,0,811597824,0,147456,1536,False,False
perfect_csi_lmmse,11.0,0.0,0.0,0.0,0,811597824,0,147456,1536,False,False
baseline_ls_lmmse,12.0,0.0,0.0,0.011752254175614022,0,811597824,0,147456,1536,False,False
baseline_ls_2dlmmse_lmmse,12.0,0.15307727094152485,0.8869900173611112,0.3681522386614233,124237180,811597824,130792,147456,1536,True,True
baseline_ddcpe_ls_lmmse,12.0,0.0,0.0,0.011745733262311356,0,811597824,0,147456,1536,False,False
upair5g_lmmse,12.0,0.0,0.0,0.001958980719033813,0,811597824,0,147456,1536,False,False
perfect_csi_lmmse,12.0,0.0,0.0,0.0,0,811597824,0,147456,1536,False,False
baseline_ls_lmmse,13.0,0.0,0.0,0.010114161478971559,0,811597824,0,147456,1536,False,False
baseline_ls_2dlmmse_lmmse,13.0,0.14827788276573792,0.8773057725694444,0.3567063380420829,120342007,811597824,129364,147456,1536,True,True
baseline_ddcpe_ls_lmmse,13.0,0.0,0.0,0.010103896562820106,0,811597824,0,147456,1536,False,False
upair5g_lmmse,13.0,0.0,0.0,0.0017115854976357998,0,811597824,0,147456,1536,False,False
perfect_csi_lmmse,13.0,0.0,0.0,0.0,0,811597824,0,147456,1536,False,False
baseline_ls_lmmse,14.0,0.0,0.0,0.008816802671693344,0,811597824,0,147456,1536,False,False
baseline_ls_2dlmmse_lmmse,14.0,0.1430889297209353,0.8668551974826388,0.344203821499832,116130664,811597824,127823,147456,1536,True,True
baseline_ddcpe_ls_lmmse,14.0,0.0,0.0,0.008804276166605026,0,811597824,0,147456,1536,False,False
upair5g_lmmse,14.0,0.0,0.0,0.0015070138046363961,0,811597824,0,147456,1536,False,False
perfect_csi_lmmse,14.0,0.0,0.0,0.0,0,811597824,0,147456,1536,False,False
